date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,temperature,rain_p_h,clouds_all,weather_type,weather_description,traffic_volume
2012-10-15 03:00:00,None,245,28,5,140,6,281.29,0.0,85,Fog,fog,335
2012-10-15 04:00:00,None,171,31,5,140,2,281.02,0.0,85,Fog,fog,810
2012-10-15 05:00:00,None,143,39,5,150,1,280.82,0.0,85,Fog,fog,2606
2012-10-15 06:00:00,None,266,49,5,170,6,280.39,0.0,85,Mist,mist,5714
2012-10-15 07:00:00,None,192,66,5,170,6,280.19,0.0,100,Mist,mist,6798
2012-10-15 08:00:00,None,36,75,4,160,9,279.82,0.0,100,Mist,mist,6114
2012-10-15 09:00:00,None,149,70,4,160,1,279.75,0.0,100,Mist,mist,5094
2012-10-15 10:00:00,None,269,81,4,170,7,280.07,0.0,100,Mist,mist,4473
2012-10-15 11:00:00,None,89,81,4,170,8,280.32,0.0,90,Clouds,overcast clouds,4529
2012-10-15 12:00:00,None,189,87,2,160,2,281.72,0.0,100,Clear,sky is clear,4823
2012-10-15 13:00:00,None,276,87,3,140,5,284.01,0.0,40,Clouds,scattered clouds,4872
2012-10-15 14:00:00,None,61,100,3,110,5,285.88,0.0,1,Clear,sky is clear,5238
2012-10-15 15:00:00,None,93,100,1,120,1,286.87,0.0,1,Clear,sky is clear,5584
2012-10-15 16:00:00,None,165,87,0,0,5,287.6,0.0,20,Clouds,few clouds,6246
2012-10-15 17:00:00,None,113,87,2,60,8,287.27,0.0,20,Clouds,few clouds,5957
2012-10-15 18:00:00,None,106,100,2,70,9,286.18,0.0,20,Clouds,few clouds,4535
2012-10-15 19:00:00,None,134,93,2,90,4,285.2,0.0,75,Clouds,broken clouds,3234
2012-10-15 20:00:00,None,192,100,2,30,8,284.68,0.0,75,Clouds,broken clouds,2677
2012-10-15 21:00:00,None,63,93,2,30,5,284.49,0.0,90,Clouds,overcast clouds,2077
2012-10-15 22:00:00,None,173,100,3,10,2,283.54,0.0,20,Clouds,few clouds,1380
2012-10-15 23:00:00,None,158,100,2,30,5,282.33,0.0,75,Clouds,broken clouds,927
2012-10-16 00:00:00,None,299,100,2,20,2,281.21,0.0,20,Clouds,few clouds,500
2012-10-16 01:00:00,None,96,93,3,10,7,279.87,0.0,1,Clear,sky is clear,324
2012-10-16 02:00:00,None,171,93,3,10,4,278.93,0.0,1,Clear,sky is clear,257
2012-10-16 03:00:00,None,177,93,2,40,9,277.91,0.0,1,Clear,sky is clear,354
2012-10-16 04:00:00,None,144,93,3,10,4,277.21,0.0,1,Clear,sky is clear,769
2012-10-16 05:00:00,None,99,93,3,20,9,276.61,0.0,1,Clear,sky is clear,2769
2012-10-16 06:00:00,None,90,93,3,20,8,276.11,0.0,1,Clear,sky is clear,5789
2012-10-16 07:00:00,None,240,93,2,20,2,274.81,0.0,20,Clouds,few clouds,7055
2012-10-16 08:00:00,None,98,93,4,360,3,274.99,0.0,20,Clouds,few clouds,6408
2012-10-16 09:00:00,None,11,87,2,360,9,277.91,0.0,20,Clouds,few clouds,5254
2012-10-16 10:00:00,None,231,93,4,340,1,280.71,0.0,20,Clouds,few clouds,4547
2012-10-16 11:00:00,None,26,93,5,360,7,283.85,0.0,20,Clouds,few clouds,4784
2012-10-16 12:00:00,None,205,87,6,350,8,286.01,0.0,40,Clouds,scattered clouds,5015
2012-10-16 13:00:00,None,129,93,4,360,9,286.31,0.0,1,Clear,sky is clear,5057
2012-10-16 14:00:00,None,251,93,6,340,4,288.15,0.0,75,Clouds,broken clouds,5430
2012-10-16 15:00:00,None,183,100,4,340,4,289.15,0.0,75,Clouds,broken clouds,5813
2012-10-16 16:00:00,None,41,100,0,22,9,288.99,0.0,75,Clouds,broken clouds,6496
2012-10-16 17:00:00,None,284,66,5,330,4,288.86,0.0,75,Clouds,broken clouds,6429
2012-10-16 18:00:00,None,204,50,5,330,1,288.16,0.0,90,Clouds,overcast clouds,5142
2012-10-16 19:00:00,None,13,47,6,320,1,287.28,0.0,68,Rain,light rain,3311
2012-10-16 20:00:00,None,290,33,5,340,7,287.04,0.0,90,Clouds,overcast clouds,2777
2012-10-16 21:00:00,None,30,33,6,320,7,286.9,0.0,90,Clouds,overcast clouds,2331
2012-10-16 22:00:00,None,247,33,7,310,4,287.09,0.0,90,Clouds,overcast clouds,1767
2012-10-16 23:00:00,None,102,46,3,320,7,287.09,0.0,90,Clouds,overcast clouds,1093
2012-10-17 00:00:00,None,98,46,2,300,4,286.89,0.0,75,Clouds,broken clouds,554
2012-10-17 01:00:00,None,122,50,2,290,9,286.93,0.0,75,Clouds,broken clouds,333
2012-10-17 02:00:00,None,230,50,3,330,6,286.93,0.0,90,Clouds,overcast clouds,267
2012-10-17 03:00:00,None,107,66,2,300,2,287.07,0.0,90,Clouds,overcast clouds,358
2012-10-17 04:00:00,None,151,61,3,300,9,286.56,0.0,75,Clouds,broken clouds,777
2012-10-17 05:00:00,None,159,65,3,320,7,285.91,0.0,90,Clouds,overcast clouds,2732
2012-10-17 06:00:00,None,57,65,3,320,2,285.29,0.0,90,Clouds,overcast clouds,5637
2012-10-17 07:00:00,None,60,65,3,310,8,284.92,0.0,75,Clouds,broken clouds,5564
2012-10-17 08:00:00,None,217,75,3,290,5,285.35,0.0,75,Clouds,broken clouds,6274
2012-10-17 09:00:00,None,279,75,0,0,1,285.72,0.0,100,Rain,light rain,5403
2012-10-17 10:00:00,None,272,75,0,0,1,287.09,0.0,75,Clouds,broken clouds,4680
2012-10-17 11:00:00,None,206,80,1,210,9,288.31,0.0,75,Clouds,broken clouds,4642
2012-10-17 12:00:00,None,195,75,1,280,1,288.61,0.0,1,Clear,sky is clear,4979
2012-10-17 13:00:00,None,230,65,0,0,7,290.32,0.0,1,Clear,sky is clear,4851
2012-10-17 14:00:00,None,90,57,0,0,9,291.36,0.0,1,Clear,sky is clear,4291
2012-10-17 15:00:00,None,231,43,1,260,1,292.01,0.0,1,Clear,sky is clear,4714
2012-10-17 16:00:00,None,179,50,0,0,3,292.61,0.0,1,Clear,sky is clear,6723
2012-10-17 17:00:00,None,95,38,3,260,1,292.65,0.0,1,Clear,sky is clear,6180
2012-10-17 18:00:00,None,53,38,1,0,7,290.52,0.0,40,Clouds,scattered clouds,4843
2012-10-17 19:00:00,None,270,36,2,150,2,288.35,0.0,40,Clouds,scattered clouds,3435
2012-10-17 20:00:00,None,113,38,2,160,7,286.72,0.0,40,Clouds,scattered clouds,2921
2012-10-17 21:00:00,None,293,38,2,140,7,285.49,0.0,40,Clouds,scattered clouds,2763
2012-10-17 22:00:00,None,237,44,3,140,3,284.22,0.0,20,Clouds,few clouds,1930
2012-10-17 23:00:00,None,197,44,3,130,6,283.8,0.0,20,Clouds,few clouds,1160
2012-10-18 00:00:00,None,130,44,4,150,4,283.72,0.0,20,Clouds,few clouds,654
2012-10-18 01:00:00,None,158,47,5,150,6,282.8,0.0,40,Clouds,scattered clouds,374
2012-10-18 02:00:00,None,66,50,3,140,2,282.32,0.0,99,Mist,mist,301
2012-10-18 03:00:00,None,198,54,4,150,5,282.38,0.0,99,Mist,mist,397
2012-10-18 04:00:00,None,47,54,5,160,3,282.76,0.0,90,Clouds,overcast clouds,794
2012-10-18 05:00:00,None,210,54,3,170,7,282.88,0.0,99,Mist,mist,2564
2012-10-18 06:00:00,None,238,50,2,170,1,284.18,0.0,75,Clouds,broken clouds,5358
2012-10-18 07:00:00,None,140,50,4,150,7,284.69,0.0,90,Clouds,overcast clouds,6441
2012-10-18 08:00:00,None,180,58,3,150,5,285.0,0.0,90,Clouds,overcast clouds,5536
2012-10-18 09:00:00,None,44,58,0,0,6,286.9,0.0,99,Rain,light rain,5256
2012-10-18 10:00:00,None,210,62,3,140,9,288.35,0.0,90,Clouds,overcast clouds,4619
2012-10-18 11:00:00,None,177,66,3,130,2,289.59,0.0,90,Clouds,overcast clouds,5107
2012-10-18 12:00:00,None,255,66,3,140,1,288.27,0.0,99,Rain,light rain,5147
2012-10-18 13:00:00,None,233,62,5,160,4,286.41,0.0,90,Clouds,overcast clouds,5283
2012-10-18 14:00:00,None,67,62,3,160,3,285.96,0.0,90,Clouds,overcast clouds,5704
2012-10-18 15:00:00,None,299,59,2,150,4,287.04,0.0,90,Clouds,overcast clouds,5887
2012-10-18 16:00:00,None,34,55,2,150,2,287.18,0.0,90,Clouds,overcast clouds,6307
2012-10-18 17:00:00,None,41,48,2,120,1,286.94,0.0,90,Clouds,overcast clouds,5953
2012-10-18 18:00:00,None,119,45,1,160,2,286.01,0.0,90,Clouds,overcast clouds,4519
2012-10-18 19:00:00,None,110,49,2,210,4,284.67,0.0,100,Drizzle,light intensity drizzle,3427
2012-10-18 20:00:00,None,159,49,2,140,8,283.44,0.0,100,Rain,light rain,2921
2012-10-18 21:00:00,None,202,59,1,0,4,282.51,0.0,100,Drizzle,light intensity drizzle,2649
2012-10-18 22:00:00,None,118,63,1,80,4,281.9,0.0,90,Clouds,overcast clouds,2005
2012-10-18 23:00:00,None,286,71,2,60,9,281.85,0.0,90,Clouds,overcast clouds,1177
2012-10-19 00:00:00,None,242,71,0,0,2,281.28,0.0,90,Clouds,overcast clouds,699
2012-10-19 01:00:00,None,30,71,3,90,8,280.97,0.0,87,Mist,mist,436
2012-10-19 02:00:00,None,23,76,2,120,7,280.44,0.0,87,Mist,mist,353
2012-10-19 03:00:00,None,224,81,2,110,9,280.02,0.0,87,Mist,mist,399
2012-10-19 04:00:00,None,61,87,3,100,6,279.79,0.0,87,Drizzle,drizzle,720
2012-10-19 05:00:00,None,216,81,4,110,5,279.74,0.0,87,Rain,light rain,2370
2012-10-19 06:00:00,None,24,62,4,150,7,279.65,0.0,87,Rain,light rain,5162
2012-10-19 07:00:00,None,228,63,8,240,7,279.45,0.0,91,Rain,moderate rain,5777
2012-10-19 08:00:00,None,77,58,7,240,9,279.22,0.0,91,Rain,light rain,5235
2012-10-19 09:00:00,None,24,50,5,240,8,279.35,0.0,91,Mist,mist,4606
2012-10-19 10:00:00,None,123,54,5,250,1,279.92,0.0,91,Mist,mist,4328
2012-10-19 11:00:00,None,167,54,3,230,7,280.44,0.0,90,Clouds,overcast clouds,4282
2012-10-19 12:00:00,None,113,76,6,240,7,281.0,0.0,90,Clouds,overcast clouds,4489
2012-10-19 13:00:00,None,289,76,5,250,7,281.51,0.0,90,Clouds,overcast clouds,4908
2012-10-19 14:00:00,None,95,76,4,250,5,281.93,0.0,92,Mist,mist,5620
2012-10-19 15:00:00,None,183,75,3,240,2,281.94,0.0,92,Drizzle,light intensity drizzle,5849
2012-10-19 16:00:00,None,251,75,3,250,6,282.27,0.0,92,Rain,moderate rain,4945
2012-10-19 17:00:00,None,271,93,3,230,5,282.41,0.0,92,Rain,light rain,4619
2012-10-19 18:00:00,None,291,93,3,260,2,282.21,0.0,90,Clouds,overcast clouds,4479
2012-10-19 19:00:00,None,156,93,2,250,8,281.69,0.0,75,Clouds,broken clouds,3804
2012-10-19 20:00:00,None,11,93,3,250,1,281.26,0.0,90,Clouds,overcast clouds,2908
2012-10-19 21:00:00,None,77,93,3,250,4,280.66,0.0,92,Mist,mist,2942
2012-10-19 22:00:00,None,56,100,3,230,5,280.43,0.0,92,Drizzle,light intensity drizzle,3077
2012-10-19 23:00:00,None,263,87,0,0,5,280.1,0.0,92,Drizzle,light intensity drizzle,2051
2012-10-20 00:00:00,None,148,75,0,0,1,280.06,0.0,92,Rain,moderate rain,1270
2012-10-20 01:00:00,None,163,70,0,0,1,280.28,0.0,96,Rain,light rain,773
2012-10-20 02:00:00,None,141,76,0,0,6,280.38,0.0,96,Drizzle,light intensity drizzle,589
2012-10-20 03:00:00,None,101,70,0,0,7,280.62,0.0,96,Mist,mist,432
2012-10-20 04:00:00,None,236,76,0,0,8,280.91,0.0,96,Rain,light rain,401
2012-10-20 05:00:00,None,173,81,0,0,4,280.96,0.0,96,Drizzle,drizzle,759
2012-10-20 06:00:00,None,113,93,0,0,2,281.13,0.0,96,Drizzle,light intensity drizzle,1313
2012-10-20 07:00:00,None,280,93,1,300,2,281.28,0.0,100,Drizzle,drizzle,1824
2012-10-20 08:00:00,None,120,100,2,360,5,281.19,0.0,100,Drizzle,drizzle,2787
2012-10-20 09:00:00,None,164,93,4,20,4,281.7,0.0,100,Drizzle,light intensity drizzle,3713
2012-10-20 10:00:00,None,150,62,3,20,4,282.02,0.0,100,Rain,moderate rain,3815
2012-10-20 11:00:00,None,248,66,1,30,8,282.35,0.0,100,Drizzle,drizzle,4339
2012-10-20 12:00:00,None,118,81,0,0,2,282.71,0.0,100,Rain,moderate rain,4613
2012-10-20 13:00:00,None,266,83,0,0,8,283.31,0.0,48,Rain,light rain,4507
2012-10-20 14:00:00,None,20,85,0,0,9,283.79,0.0,90,Clouds,overcast clouds,4452
2012-10-20 15:00:00,None,187,88,0,0,4,284.2,0.0,75,Clouds,broken clouds,4636
2012-10-20 16:00:00,None,34,90,0,0,4,284.32,0.0,90,Clouds,overcast clouds,4810
2012-10-20 17:00:00,None,135,92,0,0,8,284.13,0.0,75,Clouds,broken clouds,5125
2012-10-20 18:00:00,None,275,95,0,0,9,283.14,0.0,40,Clouds,scattered clouds,4337
2012-10-20 19:00:00,None,142,97,0,0,3,281.4,0.0,40,Clouds,scattered clouds,3644
2012-10-20 20:00:00,None,287,100,0,0,8,280.47,0.0,20,Clouds,few clouds,3107
2012-10-20 21:00:00,None,51,95,0,21,3,279.52,0.0,20,Clouds,few clouds,2929
2012-10-20 22:00:00,None,110,91,0,42,3,278.85,0.0,48,Mist,mist,2865
2012-10-20 23:00:00,None,293,87,1,63,4,278.12,0.0,48,Fog,fog,2340
2012-10-21 00:00:00,None,286,83,1,84,6,277.94,0.0,48,Mist,mist,1372
2012-10-21 08:00:00,None,230,74,2,126,3,275.93,0.0,60,Mist,mist,1928
2012-10-21 17:00:00,None,78,70,2,147,7,284.09,0.0,75,Clouds,broken clouds,4695
2012-10-21 18:00:00,None,186,66,3,168,8,282.6,0.0,75,Clouds,broken clouds,4335
2012-10-21 22:00:00,None,206,62,3,190,4,281.72,0.0,90,Clouds,overcast clouds,1583
2012-10-21 23:00:00,None,42,81,4,220,5,281.26,0.0,90,Clouds,overcast clouds,959
2012-10-22 00:00:00,None,237,81,3,200,2,281.29,0.0,75,Clouds,broken clouds,498
2012-10-22 01:00:00,None,145,81,3,180,9,281.01,0.0,75,Clouds,broken clouds,306
2012-10-22 02:00:00,None,143,81,3,160,2,280.57,0.0,40,Clouds,scattered clouds,259
2012-10-22 03:00:00,None,152,81,3,140,3,280.54,0.0,75,Clouds,broken clouds,324
2012-10-22 04:00:00,None,254,87,3,140,9,279.37,0.0,8,Mist,mist,806
2012-10-22 05:00:00,None,146,87,3,140,9,279.18,0.0,8,Mist,mist,2622
2012-10-22 06:00:00,None,70,87,2,130,4,279.05,0.0,8,Mist,mist,5456
2012-10-22 10:00:00,None,65,87,2,120,2,282.7,0.0,38,Clear,sky is clear,4324
2012-10-22 11:00:00,None,142,87,3,110,6,286.17,0.0,40,Clouds,scattered clouds,4378
2012-10-22 12:00:00,None,217,93,3,120,6,288.61,0.0,75,Clouds,broken clouds,4639
2012-10-22 13:00:00,None,135,87,4,110,8,290.59,0.0,20,Clouds,few clouds,4546
2012-10-22 14:00:00,None,132,87,4,120,6,292.21,0.0,75,Clouds,broken clouds,5006
2012-10-22 15:00:00,None,240,84,4,129,7,293.56,0.0,75,Clouds,broken clouds,5361
2012-10-22 16:00:00,None,44,81,4,138,6,293.43,0.0,40,Clouds,scattered clouds,6101
2012-10-22 17:00:00,None,275,79,4,147,2,293.4,0.0,40,Clouds,scattered clouds,5781
2012-10-22 18:00:00,None,100,76,4,156,1,291.47,0.0,20,Clouds,few clouds,4272
2012-10-22 19:00:00,None,30,71,5,120,4,289.17,0.0,20,Clouds,few clouds,3091
2012-10-22 20:00:00,None,149,54,5,130,7,287.28,0.0,1,Clear,sky is clear,2434
2012-10-22 21:00:00,None,274,48,5,150,5,286.1,0.0,1,Clear,sky is clear,1984
2012-10-22 22:00:00,None,129,42,6,150,5,285.45,0.0,75,Clouds,broken clouds,1383
2012-10-22 23:00:00,None,230,43,6,160,9,285.33,0.0,90,Clouds,overcast clouds,959
2012-10-23 00:00:00,None,32,46,6,170,9,285.07,0.0,90,Clouds,overcast clouds,511
2012-10-23 01:00:00,None,48,46,3,180,9,284.58,0.0,90,Clouds,overcast clouds,346
2012-10-23 02:00:00,None,244,49,3,230,9,283.88,0.0,75,Clouds,broken clouds,253
2012-10-23 03:00:00,None,250,59,2,300,7,283.55,0.0,75,Clouds,broken clouds,349
2012-10-23 04:00:00,None,137,63,4,320,8,282.85,0.0,20,Clouds,few clouds,807
2012-10-23 05:00:00,None,31,76,2,300,1,282.42,0.0,20,Clouds,few clouds,2669
2012-10-23 06:00:00,None,64,71,1,0,8,282.13,0.0,75,Clouds,broken clouds,5210
2012-10-23 07:00:00,None,56,71,1,310,6,281.85,0.0,40,Clouds,scattered clouds,6083
2012-10-23 08:00:00,None,243,62,3,10,5,281.85,0.0,20,Clouds,few clouds,5790
2012-10-23 09:00:00,None,36,62,0,0,7,283.07,0.0,75,Clouds,broken clouds,5484
2012-10-23 10:00:00,None,57,66,1,320,9,284.53,0.0,90,Clouds,overcast clouds,4407
2012-10-23 11:00:00,None,176,71,2,360,6,285.6,0.0,75,Clouds,broken clouds,4725
2012-10-23 12:00:00,None,280,76,3,350,9,286.63,0.0,90,Clouds,overcast clouds,4826
2012-10-23 13:00:00,None,90,81,2,360,2,286.75,0.0,99,Rain,moderate rain,4945
2012-10-23 14:00:00,None,127,76,4,10,9,287.97,0.0,90,Clouds,overcast clouds,5065
2012-10-23 15:00:00,None,54,76,4,30,4,288.54,0.0,99,Thunderstorm,proximity thunderstorm,5618
2012-10-23 16:00:00,None,284,76,3,20,1,288.72,0.0,90,Clouds,overcast clouds,6094
2012-10-23 17:00:00,None,190,76,4,20,6,288.53,0.0,90,Clouds,overcast clouds,5844
2012-10-23 18:00:00,None,241,76,4,20,1,288.16,0.0,90,Clouds,overcast clouds,4649
2012-10-23 19:00:00,None,95,66,5,20,2,287.59,0.0,90,Clouds,overcast clouds,3180
2012-10-23 20:00:00,None,114,58,5,30,6,287.21,0.0,90,Clouds,overcast clouds,2963
2012-10-23 21:00:00,None,252,76,6,20,6,286.29,0.0,90,Clouds,overcast clouds,2450
2012-10-23 22:00:00,None,186,71,5,30,8,285.7,0.0,90,Clouds,overcast clouds,1613
2012-10-23 23:00:00,None,243,67,5,40,5,285.61,0.0,90,Clouds,overcast clouds,1021
2012-10-24 00:00:00,None,135,51,6,70,4,285.37,0.0,99,Mist,mist,580
2012-10-24 01:00:00,None,198,63,4,70,4,285.51,0.0,90,Clouds,overcast clouds,298
2012-10-24 02:00:00,None,69,67,5,70,4,285.6,0.0,100,Haze,haze,261
2012-10-24 03:00:00,None,85,71,4,60,4,285.99,0.0,100,Haze,haze,408
2012-10-24 04:00:00,None,125,76,4,70,9,285.94,0.0,100,Thunderstorm,proximity thunderstorm,793
2012-10-24 05:00:00,None,135,82,5,80,2,285.97,0.0,90,Thunderstorm,proximity thunderstorm,2643
2012-10-24 06:00:00,None,160,93,5,110,5,285.73,0.0,90,Thunderstorm,proximity thunderstorm,5593
2012-10-24 07:00:00,None,176,93,4,70,6,285.5,0.0,90,Mist,mist,5722
2012-10-24 08:00:00,None,135,87,5,140,3,285.55,0.0,90,Thunderstorm,proximity thunderstorm,5607
2012-10-24 09:00:00,None,287,88,4,110,8,285.93,0.0,90,Rain,moderate rain,5492
2012-10-24 10:00:00,None,188,88,2,130,2,286.34,0.0,90,Mist,mist,4542
2012-10-24 11:00:00,None,148,72,3,210,8,286.82,0.0,90,Fog,fog,4720
2012-10-24 12:00:00,None,223,87,1,120,8,288.36,0.0,90,Fog,fog,4982
2012-10-24 13:00:00,None,110,82,3,270,2,289.08,0.0,90,Fog,fog,5032
2012-10-24 14:00:00,None,192,93,0,0,7,289.88,0.0,90,Haze,haze,5212
2012-10-24 15:00:00,None,138,93,2,270,3,290.24,0.0,90,Rain,moderate rain,5661
2012-10-24 16:00:00,None,170,87,0,0,2,290.01,0.0,90,Mist,mist,5812
2012-10-24 17:00:00,None,182,87,0,0,6,289.62,0.0,90,Mist,mist,5855
2012-10-24 18:00:00,None,29,87,4,350,8,289.61,0.0,90,Mist,mist,4416
2012-10-24 19:00:00,None,43,77,5,10,4,289.06,0.0,90,Mist,mist,3118
2012-10-24 20:00:00,None,167,87,3,290,6,288.34,0.0,75,Mist,mist,2877
2012-10-24 21:00:00,None,215,93,4,360,8,287.06,0.0,20,Mist,mist,2498
2012-10-24 22:00:00,None,102,93,4,350,1,287.41,0.0,75,Mist,mist,1701
2012-10-24 23:00:00,None,227,100,5,350,8,287.52,0.0,90,Mist,mist,1028
2012-10-25 00:00:00,None,98,93,5,340,5,287.81,0.0,90,Mist,mist,578
2012-10-25 01:00:00,None,182,93,4,340,4,287.29,0.0,75,Mist,mist,354
2012-10-25 02:00:00,None,49,93,7,330,3,287.23,0.0,90,Mist,mist,272
2012-10-25 03:00:00,None,212,93,4,340,5,286.44,0.0,90,Mist,mist,370
2012-10-25 04:00:00,None,56,87,6,360,9,285.32,0.0,90,Fog,fog,809
2012-10-25 05:00:00,None,252,87,7,340,2,285.43,0.0,90,Mist,mist,2641
2012-10-25 06:00:00,None,97,87,7,330,3,285.53,0.0,75,Mist,mist,4957
2012-10-25 07:00:00,None,171,87,6,350,1,285.2,0.0,90,Fog,fog,6036
2012-10-25 08:00:00,None,29,93,6,350,5,285.02,0.0,90,Mist,mist,5309
2012-10-25 10:00:00,None,157,93,7,350,3,286.43,0.0,90,Mist,mist,4438
2012-10-25 11:00:00,None,210,87,5,350,5,287.36,0.0,90,Mist,mist,4723
2012-10-25 12:00:00,None,160,93,7,350,1,287.6,0.0,90,Mist,mist,4879
2012-10-25 13:00:00,None,109,87,8,340,6,287.29,0.0,90,Clouds,overcast clouds,5062
2012-10-25 14:00:00,None,34,93,8,320,8,286.41,0.0,90,Drizzle,drizzle,5450
2012-10-25 15:00:00,None,68,74,9,320,7,285.8,0.0,90,Rain,moderate rain,5888
2012-10-25 16:00:00,None,41,64,7,290,8,285.29,0.0,90,Drizzle,light intensity drizzle,6473
2012-10-25 17:00:00,None,109,64,6,270,6,284.77,0.0,90,Rain,light rain,6488
2012-10-25 18:00:00,None,128,55,6,280,9,284.29,0.0,90,Rain,light rain,5351
2012-10-25 19:00:00,None,290,69,5,280,1,283.79,0.0,90,Rain,light rain,3500
2012-10-25 20:00:00,None,105,69,5,260,1,283.44,0.0,90,Drizzle,drizzle,2856
2012-10-25 21:00:00,None,123,51,7,290,7,283.22,0.0,90,Drizzle,light intensity drizzle,2587
2012-10-25 22:00:00,None,41,48,6,310,6,282.82,0.0,90,Clouds,overcast clouds,1979
2012-10-25 23:00:00,None,162,48,5,290,9,282.13,0.0,90,Clouds,overcast clouds,1284
2012-10-26 00:00:00,None,281,48,4,290,1,281.05,0.0,90,Drizzle,light intensity drizzle,665
2012-10-26 01:00:00,None,16,48,5,270,5,280.44,0.0,90,Rain,light rain,432
2012-10-26 02:00:00,None,298,59,4,270,2,280.07,0.0,90,Drizzle,light intensity drizzle,326
2012-10-26 03:00:00,None,169,74,2,230,4,279.54,0.0,90,Drizzle,drizzle,380
2012-10-26 04:00:00,None,61,86,2,230,9,278.93,0.0,90,Drizzle,drizzle,705
2012-10-26 05:00:00,None,257,74,1,240,4,278.27,0.0,90,Thunderstorm,proximity thunderstorm with rain,2430
2012-10-26 06:00:00,None,125,41,4,220,8,278.07,0.0,90,Rain,moderate rain,5426
2012-10-26 07:00:00,None,223,35,4,210,7,277.53,0.0,90,Rain,moderate rain,6499
2012-10-26 08:00:00,None,102,44,1,200,6,276.23,0.0,90,Rain,moderate rain,5856
2012-10-26 09:00:00,None,232,55,0,0,3,275.66,0.0,90,Snow,heavy snow,5234
2012-10-26 10:00:00,None,116,64,0,0,9,275.02,0.0,90,Snow,heavy snow,4695
2012-10-26 11:00:00,None,297,80,0,0,3,275.03,0.0,90,Rain,moderate rain,5341
2012-10-26 12:00:00,None,191,74,1,110,7,274.5,0.0,90,Snow,heavy snow,5943
2012-10-26 13:00:00,None,199,74,2,120,3,275.01,0.0,90,Snow,heavy snow,5874
2012-10-26 14:00:00,None,175,64,3,140,9,275.38,0.0,90,Mist,mist,5879
2012-10-26 15:00:00,None,265,55,3,170,9,275.85,0.0,90,Snow,heavy snow,6060
2012-10-26 16:00:00,None,207,48,3,170,8,276.56,0.0,90,Clouds,overcast clouds,6348
2012-10-26 17:00:00,None,222,41,2,0,5,276.7,0.0,90,Clouds,overcast clouds,5955
2012-10-26 18:00:00,None,54,38,3,200,5,276.71,0.0,90,Clouds,overcast clouds,5341
2012-10-26 19:00:00,None,22,39,2,160,4,276.43,0.0,90,Clouds,overcast clouds,4144
2012-10-26 20:00:00,None,61,39,3,130,3,276.23,0.0,90,Clouds,overcast clouds,3249
2012-10-26 21:00:00,None,274,39,3,160,3,275.99,0.0,75,Clouds,broken clouds,3017
2012-10-26 22:00:00,None,52,39,2,160,2,276.28,0.0,90,Clouds,overcast clouds,2765
2012-10-26 23:00:00,None,16,48,2,130,5,276.28,0.0,90,Clouds,overcast clouds,1894
2012-10-27 00:00:00,None,239,48,2,140,6,276.01,0.0,90,Clouds,overcast clouds,1159
2012-10-27 01:00:00,None,53,51,2,150,7,275.36,0.0,90,Clouds,overcast clouds,822
2012-10-27 02:00:00,None,181,55,3,140,3,274.93,0.0,20,Clouds,few clouds,641
2012-10-27 03:00:00,None,111,48,3,160,1,274.28,0.0,20,Clouds,few clouds,411
2012-10-27 04:00:00,None,232,51,2,160,1,274.01,0.0,1,Clear,sky is clear,468
2012-10-27 05:00:00,None,77,59,2,150,1,273.71,0.0,1,Clear,sky is clear,723
2012-10-27 06:00:00,None,131,59,2,150,2,273.43,0.0,1,Clear,sky is clear,1415
2012-10-27 07:00:00,None,86,59,2,140,7,273.65,0.0,20,Clouds,few clouds,2191
2012-10-27 08:00:00,None,214,59,0,0,6,274.58,0.0,75,Clouds,broken clouds,3185
2012-10-27 09:00:00,None,180,59,2,140,1,275.39,0.0,90,Clouds,overcast clouds,4076
2012-10-27 10:00:00,None,227,68,2,130,4,275.44,0.0,0,Clear,sky is clear,4522
2012-10-27 11:00:00,None,202,68,1,150,3,276.11,0.0,90,Clouds,overcast clouds,6012
2012-10-27 12:00:00,None,162,68,2,130,7,276.48,0.0,90,Clouds,overcast clouds,5975
2012-10-27 13:00:00,None,50,64,3,110,6,276.5,0.0,90,Clouds,overcast clouds,5307
2012-10-27 14:00:00,None,32,55,3,130,6,276.56,0.0,90,Clouds,overcast clouds,4678
2012-10-27 15:00:00,None,195,51,3,140,6,276.61,0.0,90,Clouds,overcast clouds,4405
2012-10-27 16:00:00,None,225,52,3,140,3,276.9,0.0,90,Clouds,overcast clouds,4403
2012-10-27 17:00:00,None,52,52,3,110,5,276.61,0.0,90,Clouds,overcast clouds,4311
2012-10-27 18:00:00,None,122,52,2,140,7,276.34,0.0,90,Clouds,overcast clouds,4198
2012-10-27 19:00:00,None,240,48,3,130,1,275.96,0.0,90,Clouds,overcast clouds,3475
2012-10-27 20:00:00,None,119,48,4,140,9,275.6,0.0,90,Clouds,overcast clouds,3078
2012-10-27 21:00:00,None,147,48,3,120,3,274.86,0.0,90,Clouds,overcast clouds,2931
2012-10-27 22:00:00,None,114,45,4,110,4,274.05,0.0,20,Clouds,few clouds,2941
2012-10-27 23:00:00,None,149,45,4,100,9,273.62,0.0,20,Clouds,few clouds,2240
2012-10-28 00:00:00,None,264,48,3,110,3,273.52,0.0,20,Clouds,few clouds,1564
